user_id,track_id
1393,7213
1527,7213
1629,7213
1692,7213
1978,7213
2099,7213
2157,7213
2157,7213
2226,7213
3109,7213
3119,7213
3235,7213
3235,7213
3715,7213
3932,7213
4689,7213
4689,7213
4744,7213
4775,7213
4775,7213
5486,7213
5491,7213
5590,7213
5734,7213
6284,7213
7257,7213
7334,7213
7534,7213
7705,7213
7822,7213
8883,7213
9755,7213
10661,7213
15651,7213
0,18
17,18
46,18
73,18
198,18
319,18
340,18
387,18
445,18
491,18
535,18
631,18
645,18
652,18
710,18
820,18
849,18
961,18
1125,18
1292,18
1352,18
1359,18
1359,18
1480,18
1649,18
1709,18
2186,18
2670,18
2670,18
2765,18
3239,18
3659,18
3784,18
3784,18
4269,18
4423,18
5491,18
5491,18
5491,18
5491,18
5491,18
5585,18
5673,18
5749,18
5824,18
5868,18
6883,18
7896,18
9479,18
9755,18
10751,18
14256,18
14374,18
0,9311
5,9311
17,9311
17,9311
38,9311
40,9311
68,9311
74,9311
112,9311
127,9311
133,9311
140,9311
141,9311
152,9311
158,9311
160,9311
168,9311
173,9311
188,9311
188,9311
188,9311
188,9311
188,9311
188,9311
188,9311
188,9311
188,9311
188,9311
188,9311
188,9311
188,9311
188,9311
188,9311
188,9311
188,9311
188,9311
188,9311
188,9311
188,9311
188,9311
188,9311
188,9311
188,9311
188,9311
188,9311
188,9311
188,9311
188,9311
188,9311
188,9311
188,9311
188,9311
188,9311
188,9311
188,9311
188,9311
188,9311
188,9311
188,9311
188,9311
188,9311
188,9311
188,9311
188,9311
188,9311
188,9311
188,9311
283,9311
290,9311
291,9311
293,9311
297,9311
297,9311
355,9311
355,9311
361,9311
391,9311
416,9311
416,9311
416,9311
430,9311
444,9311
455,9311
477,9311
488,9311
500,9311
508,9311
545,9311
545,9311
545,9311
553,9311
553,9311
576,9311
578,9311
584,9311
596,9311
596,9311
596,9311
596,9311
606,9311
614,9311
614,9311
629,9311
640,9311
645,9311
651,9311
672,9311
705,9311
736,9311
780,9311
813,9311
878,9311
895,9311
906,9311
906,9311
933,9311
984,9311
1013,9311
1013,9311
1026,9311
1067,9311
1070,9311
1210,9311
1212,9311
1212,9311
1212,9311
1212,9311
1274,9311
1286,9311
1300,9311
1309,9311
1315,9311
1363,9311
1363,9311
1363,9311
1367,9311
1385,9311
1401,9311
1401,9311
1401,9311
1401,9311
1401,9311
1401,9311
1401,9311
1405,9311
1440,9311
1445,9311
1476,9311
1484,9311
1500,9311
1513,9311
1517,9311
1517,9311
1546,9311
1546,9311
1555,9311
1617,9311
1662,9311
1667,9311
1671,9311
1682,9311
1694,9311
1695,9311
1698,9311
1747,9311
1747,9311
1826,9311
1826,9311
1832,9311
1832,9311
1850,9311
1850,9311
1850,9311
1850,9311
1859,9311
1867,9311
1901,9311
1901,9311
1908,9311
1938,9311
2021,9311
2021,9311
2067,9311
2095,9311
2095,9311
2100,9311
2100,9311
2203,9311
2207,9311
2223,9311
2228,9311
2228,9311
2240,9311
2259,9311
2261,9311
2261,9311
2292,9311
2311,9311
2312,9311
2318,9311
2324,9311
2325,9311
2365,9311
2366,9311
2367,9311
2367,9311
2389,9311
2389,9311
2405,9311
2407,9311
2407,9311
2432,9311
2466,9311
2490,9311
2525,9311
2561,9311
2563,9311
2648,9311
2681,9311
2690,9311
2690,9311
2754,9311
2783,9311
2783,9311
2783,9311
2783,9311
2811,9311
2870,9311
2906,9311
2908,9311
2908,9311
2908,9311
2923,9311
2931,9311
2933,9311
2994,9311
3023,9311
3029,9311
3041,9311
3109,9311
3109,9311
3119,9311
3182,9311
3184,9311
3195,9311
3215,9311
3222,9311
3226,9311
3236,9311
3239,9311
3301,9311
3353,9311
3382,9311
3417,9311
3525,9311
3658,9311
3663,9311
3685,9311
3685,9311
3685,9311
3685,9311
3685,9311
3685,9311
3685,9311
3686,9311
3702,9311
3707,9311
3707,9311
3707,9311
3708,9311
3778,9311
3783,9311
3783,9311
3802,9311
3802,9311
3802,9311
3844,9311
3885,9311
3891,9311
3929,9311
4124,9311
4130,9311
4137,9311
4173,9311
4206,9311
4206,9311
4206,9311
4206,9311
4206,9311
4206,9311
4266,9311
4291,9311
4353,9311
4374,9311
4374,9311
4403,9311
4405,9311
4409,9311
4419,9311
4456,9311
4456,9311
4503,9311
4581,9311
4596,9311
4644,9311
4651,9311
4689,9311
4689,9311
4756,9311
4795,9311
4814,9311
4862,9311
4871,9311
4875,9311
4938,9311
4964,9311
4977,9311
4977,9311
4977,9311
4977,9311
4994,9311
5088,9311
5088,9311
5102,9311
5102,9311
5102,9311
5130,9311
5130,9311
5130,9311
5170,9311
5170,9311
5175,9311
5175,9311
5200,9311
5225,9311
5236,9311
5236,9311
5258,9311
5292,9311
5335,9311
5346,9311
5439,9311
5449,9311
5449,9311
5449,9311
5449,9311
5449,9311
5465,9311
5482,9311
5486,9311
5496,9311
5520,9311
5533,9311
5533,9311
5533,9311
5539,9311
5544,9311
5544,9311
5544,9311
5544,9311
5544,9311
5576,9311
5581,9311
5585,9311
5613,9311
5632,9311
5651,9311
5664,9311
5670,9311
5687,9311
5687,9311
5700,9311
5700,9311
5721,9311
5736,9311
5736,9311
5736,9311
5752,9311
5920,9311
5929,9311
5935,9311
5970,9311
6158,9311
6177,9311
6196,9311
6196,9311
6219,9311
6226,9311
6240,9311
6240,9311
6247,9311
6251,9311
6268,9311
6268,9311
6269,9311
6363,9311
6368,9311
6446,9311
6488,9311
6494,9311
6496,9311
6497,9311
6497,9311
6497,9311
6497,9311
6500,9311
6505,9311
6506,9311
6537,9311
6558,9311
6580,9311
6583,9311
6583,9311
6592,9311
6596,9311
6596,9311
6616,9311
6637,9311
6637,9311
6638,9311
6658,9311
6691,9311
6697,9311
6697,9311
6697,9311
6697,9311
6697,9311
6732,9311
6732,9311
6771,9311
6782,9311
6870,9311
6899,9311
6899,9311
6909,9311
6918,9311
6976,9311
6976,9311
6993,9311
6995,9311
6995,9311
6995,9311
7003,9311
7005,9311
7015,9311
7016,9311
7019,9311
7029,9311
7036,9311
7044,9311
7054,9311
7059,9311
7062,9311
7080,9311
7093,9311
7157,9311
7157,9311
7167,9311
7167,9311
7200,9311
7225,9311
7253,9311
7254,9311
7294,9311
7333,9311
7348,9311
7348,9311
7436,9311
7452,9311
7459,9311
7459,9311
7472,9311
7482,9311
7489,9311
7491,9311
7491,9311
7496,9311
7549,9311
7552,9311
7561,9311
7561,9311
7561,9311
7561,9311
7574,9311
7574,9311
7608,9311
7617,9311
7618,9311
7618,9311
7626,9311
7626,9311
7637,9311
7638,9311
7639,9311
7639,9311
7639,9311
7641,9311
7644,9311
7651,9311
7662,9311
7663,9311
7665,9311
7665,9311
7665,9311
7667,9311
7668,9311
7669,9311
7671,9311
7672,9311
7673,9311
7674,9311
7675,9311
7677,9311
7677,9311
7678,9311
7679,9311
7680,9311
7681,9311
7682,9311
7686,9311
7686,9311
7687,9311
7689,9311
7690,9311
7691,9311
7693,9311
7694,9311
7696,9311
7697,9311
7698,9311
7698,9311
7698,9311
7699,9311
7700,9311
7700,9311
7702,9311
7702,9311
7703,9311
7703,9311
7704,9311
7704,9311
7706,9311
7707,9311
7708,9311
7709,9311
7710,9311
7711,9311
7712,9311
7714,9311
7716,9311
7773,9311
7814,9311
7814,9311
7815,9311
7816,9311
7817,9311
7818,9311
7820,9311
7821,9311
7822,9311
7823,9311
7824,9311
7824,9311
7824,9311
7824,9311
7825,9311
7826,9311
7831,9311
7832,9311
7833,9311
7833,9311
7834,9311
7835,9311
7836,9311
7837,9311
7838,9311
7840,9311
7842,9311
7847,9311
7847,9311
7850,9311
7853,9311
7853,9311
7854,9311
7855,9311
7858,9311
7859,9311
7860,9311
7861,9311
7863,9311
7864,9311
7864,9311
7864,9311
7867,9311
7869,9311
7870,9311
7871,9311
7872,9311
7873,9311
7875,9311
7876,9311
7877,9311
7878,9311
7878,9311
7880,9311
7882,9311
7884,9311
7885,9311
7887,9311
7888,9311
7888,9311
7892,9311
7895,9311
7900,9311
7905,9311
7908,9311
7910,9311
7919,9311
7923,9311
7924,9311
7924,9311
7924,9311
7924,9311
7930,9311
7931,9311
7934,9311
7936,9311
7937,9311
7939,9311
7939,9311
7943,9311
7944,9311
7944,9311
7947,9311
7958,9311
7962,9311
7962,9311
7965,9311
7967,9311
7967,9311
7967,9311
7972,9311
7978,9311
7981,9311
7984,9311
7984,9311
7986,9311
7989,9311
7991,9311
7995,9311
7997,9311
8003,9311
8007,9311
8008,9311
8011,9311
8016,9311
8017,9311
8017,9311
8017,9311
8017,9311
8017,9311
8018,9311
8019,9311
8022,9311
8022,9311
8051,9311
8061,9311
8069,9311
8072,9311
8092,9311
8094,9311
8124,9311
8124,9311
8125,9311
8130,9311
8140,9311
8146,9311
8147,9311
8147,9311
8192,9311
8290,9311
8290,9311
8292,9311
8296,9311
8301,9311
8311,9311
8315,9311
8326,9311
8326,9311
8345,9311
8375,9311
8381,9311
8385,9311
8401,9311
8401,9311
8402,9311
8415,9311
8415,9311
8418,9311
8424,9311
8439,9311
8452,9311
8464,9311
8464,9311
8464,9311
8475,9311
8484,9311
8489,9311
8612,9311
8620,9311
8634,9311
8754,9311
8754,9311
8829,9311
8829,9311
8974,9311
9091,9311
9116,9311
9180,9311
9336,9311
9351,9311
9401,9311
9469,9311
9676,9311
9750,9311
9857,9311
9904,9311
9935,9311
9940,9311
10018,9311
10018,9311
10413,9311
10420,9311
10483,9311
10632,9311
10746,9311
10791,9311
10814,9311
10846,9311
11117,9311
11117,9311
11117,9311
11117,9311
11117,9311
11117,9311
11117,9311
11595,9311
11595,9311
11595,9311
11595,9311
11595,9311
11928,9311
11960,9311
11961,9311
12089,9311
12154,9311
12455,9311
13253,9311
13324,9311
13729,9311
14591,9311
14702,9311
15041,9311
15089,9311
15216,9311
15230,9311
15378,9311
15378,9311
15583,9311
15892,9311
16006,9311
16192,9311
16675,9311
16804,9311
17000,9311
0,7227
17,7227
17,7227
17,7227
1602,7227
2185,7227
2552,7227
2570,7227
3522,7227
3740,7227
4801,7227
4801,7227
5175,7227
5709,7227
6285,7227
12487,7227
14044,7227
16080,7227
0,10578
0,10578
198,10578
198,10578
198,10578
387,10578
387,10578
860,10578
884,10578
1196,10578
2099,10578
5364,10578
5809,10578
5970,10578
6066,10578
6453,10578
7008,10578
8062,10578
8103,10578
8103,10578
8128,10578
8449,10578
8980,10578
12947,10578
14009,10578
14009,10578
14009,10578
14009,10578
16193,10578
17027,10578
0,10603
42,10603
198,10603
601,10603
736,10603
855,10603
1125,10603
1463,10603
2121,10603
2141,10603
2302,10603
3262,10603
3934,10603
4011,10603
4116,10603
4909,10603
5157,10603
5623,10603
6220,10603
8809,10603
8838,10603
8850,10603
0,7186
70,7186
70,7186
94,7186
324,7186
346,7186
346,7186
379,7186
387,7186
405,7186
430,7186
488,7186
601,7186
631,7186
645,7186
867,7186
903,7186
903,7186
903,7186
903,7186
1014,7186
1070,7186
1080,7186
1268,7186
1327,7186
1735,7186
1850,7186
1850,7186
1850,7186
2058,7186
2062,7186
2264,7186
2554,7186
2771,7186
2909,7186
2909,7186
3287,7186
3287,7186
3445,7186
3650,7186
3856,7186
3856,7186
3936,7186
4030,7186
4030,7186
4030,7186
4216,7186
4524,7186
4579,7186
4895,7186
5026,7186
5320,7186
5417,7186
5417,7186
5417,7186
5548,7186
5931,7186
6002,7186
6198,7186
6437,7186
6437,7186
6480,7186
7391,7186
7787,7186
8500,7186
8888,7186
9580,7186
9580,7186
9704,7186
9789,7186
10120,7186
10624,7186
10732,7186
11242,7186
11269,7186
11322,7186
11718,7186
11759,7186
12178,7186
12510,7186
12638,7186
12784,7186
12906,7186
12906,7186
13758,7186
14168,7186
14620,7186
15678,7186
15711,7186
17794,7186
17976,7186
0,1579
0,1579
158,1579
251,1579
267,1579
267,1579
387,1579
387,1579
430,1579
1149,1579
1149,1579
1208,1579
1274,1579
1278,1579
1321,1579
1387,1579
1387,1579
1582,1579
1705,1579
1850,1579
2040,1579
2199,1579
2340,1579
2370,1579
2670,1579
2670,1579
2670,1579
2824,1579
2909,1579
2984,1579
3033,1579
3162,1579
3227,1579
3262,1579
3295,1579
3306,1579
3459,1579
3842,1579
3925,1579
3925,1579
4071,1579
4148,1579
4194,1579
4232,1579
4500,1579
4533,1579
4558,1579
4788,1579
4860,1579
5061,1579
5099,1579
5491,1579
5491,1579
5491,1579
5664,1579
5701,1579
5742,1579
5849,1579
5923,1579
6453,1579
6534,1579
6972,1579
7044,1579
7246,1579
7317,1579
7320,1579
7440,1579
7618,1579
7684,1579
7686,1579
7773,1579
8117,1579
8117,1579
8394,1579
8550,1579
8752,1579
8867,1579
9026,1579
9741,1579
9824,1579
11269,1579
11392,1579
11490,1579
12124,1579
12663,1579
12787,1579
12839,1579
12928,1579
13126,1579
13759,1579
14257,1579
14257,1579
14580,1579
15328,1579
16692,1579
16734,1579
17456,1579
18181,1579
0,3542
0,3542
540,3542
696,3542
924,3542
924,3542
1412,3542
1502,3542
1609,3542
1629,3542
2801,3542
4249,3542
4355,3542
4526,3542
5695,3542
5931,3542
6136,3542
6866,3542
7245,3542
7391,3542
11152,3542
16698,3542
17296,3542
17374,3542
0,2062
168,2062
170,2062
297,2062
340,2062
611,2062
687,2062
700,2062
903,2062
903,2062
903,2062
903,2062
903,2062
903,2062
903,2062
903,2062
940,2062
940,2062
1079,2062
1195,2062
1217,2062
1328,2062
1328,2062
1455,2062
1502,2062
1766,2062
1832,2062
2101,2062
2178,2062
2381,2062
2412,2062
2665,2062
2665,2062
2898,2062
3307,2062
3314,2062
3314,2062
3314,2062
3314,2062
3314,2062
3314,2062
3314,2062
3314,2062
3314,2062
3314,2062
3857,2062
4027,2062
4092,2062
4478,2062
4792,2062
5258,2062
5258,2062
5721,2062
6113,2062
6566,2062
6667,2062
6683,2062
6807,2062
6807,2062
7542,2062
7638,2062
7680,2062
8139,2062
8145,2062
8181,2062
8314,2062
8845,2062
8940,2062
9074,2062
9074,2062
9660,2062
9800,2062
10208,2062
10208,2062
10269,2062
10611,2062
10992,2062
11179,2062
12427,2062
12427,2062
12427,2062
12427,2062
12427,2062
12427,2062
12427,2062
12427,2062
12427,2062
12427,2062
12427,2062
12427,2062
12428,2062
12428,2062
12429,2062
12429,2062
12437,2062
12610,2062
12727,2062
12727,2062
12727,2062
13427,2062
14200,2062
14384,2062
14648,2062
15112,2062
15236,2062
15522,2062
15522,2062
15913,2062
16230,2062
0,12264
188,12264
328,12264
951,12264
1401,12264
1401,12264
1401,12264
3294,12264
6679,12264
15264,12264
0,8695
215,8695
388,8695
689,8695
855,8695
2886,8695
3227,8695
5562,8695
5749,8695
6858,8695
8508,8695
8930,8695
8930,8695
18181,8695
0,4316
267,4316
346,4316
346,4316
631,4316
802,4316
1498,4316
1735,4316
1735,4316
4845,4316
4874,4316
6697,4316
16883,4316
16901,4316
0,1098
108,1098
160,1098
267,1098
540,1098
611,1098
705,1098
772,1098
772,1098
778,1098
830,1098
861,1098
1017,1098
1125,1098
1125,1098
1125,1098
1125,1098
1125,1098
1125,1098
1125,1098
1426,1098
1551,1098
1687,1098
1687,1098
1792,1098
1850,1098
2188,1098
2209,1098
2310,1098
2366,1098
2372,1098
2476,1098
2486,1098
2554,1098
2670,1098
2690,1098
3104,1098
3104,1098
3287,1098
3287,1098
3287,1098
3627,1098
3745,1098
3856,1098
3974,1098
4109,1098
4175,1098
4237,1098
4345,1098
4370,1098
4431,1098
4431,1098
4653,1098
4656,1098
4818,1098
4911,1098
4911,1098
5146,1098
5187,1098
5199,1098
5243,1098
5384,1098
5679,1098
5706,1098
5735,1098
5809,1098
6175,1098
6257,1098
6518,1098
6871,1098
7549,1098
7634,1098
7681,1098
7822,1098
7822,1098
7834,1098
8006,1098
8197,1098
8404,1098
8665,1098
8806,1098
8937,1098
9091,1098
9551,1098
10137,1098
10269,1098
10352,1098
11050,1098
11206,1098
11525,1098
11525,1098
11525,1098
11836,1098
12193,1098
12235,1098
12427,1098
12427,1098
12427,1098
12427,1098
12427,1098
12427,1098
12427,1098
12427,1098
12427,1098
12427,1098
