user_id,new_track_id,play_count,new_user_id
0,12724,1,0
0,473,1,0
0,4776,1,0
0,792,1,0
0,0,1,0
0,4316,1,0
0,2062,1,0
0,14841,1,0
0,7186,1,0
0,14918,1,0
0,8196,1,0
0,2910,1,0
0,15117,1,0
2,8965,1,1
2,11492,1,1
2,309,1,1
2,5812,1,1
2,9084,1,1
2,7411,1,1
2,2533,1,1
2,14254,1,1
2,4388,2,1
2,9918,1,1
2,13920,1,1
2,5599,1,1
2,2899,1,1
2,6237,1,1
2,7314,1,1
2,5127,1,1
5,7857,1,2
5,5543,1,2
5,12063,1,2
5,1774,1,2
5,4071,1,2
5,14184,1,2
5,1094,1,2
7,455,8,3
7,555,9,3
7,743,7,3
7,545,7,3
7,398,9,3
7,271,13,3
7,478,5,3
7,1188,10,3
7,353,6,3
7,6767,1,3
7,989,8,3
78,792,1,4
78,4528,1,4
78,13392,1,4
78,3168,1,4
78,4626,1,4
78,2656,1,4
78,1033,1,4
78,15225,1,4
95,2693,1,5
95,787,2,5
95,4979,1,5
95,12201,1,5
95,10672,1,5
95,6086,2,5
95,12116,1,5
95,1161,1,5
95,56,1,5
95,5580,1,5
95,374,1,5
97,501,1,6
97,316,1,6
97,609,1,6
97,203,2,6
110,14287,1,7
110,4671,5,7
110,13291,1,7
110,6252,6,7
110,3,4,7
110,3095,3,7
116,159,1,8
116,187,2,8
116,11128,1,8
116,11493,1,8
140,1386,1,9
145,2185,1,10
157,127,1,11
157,1033,1,11
157,8631,1,11
157,7644,1,11
157,10985,1,11
157,247,1,11
157,742,1,11
157,8856,1,11
157,10588,1,11
157,3322,1,11
157,5669,1,11
157,2183,1,11
157,8491,1,11
158,2936,1,12
158,2629,1,12
158,7213,1,12
158,1579,1,12
158,454,1,12
158,26,1,12
158,14478,1,12
158,9104,1,12
158,12864,1,12
158,8795,2,12
162,3510,1,13
164,176,1,14
181,14678,1,15
181,11,1,15
181,15211,1,15
181,218,1,15
183,2884,1,16
183,3294,1,16
183,14706,1,16
183,5934,1,16
183,9975,1,16
183,2704,1,16
183,5048,1,16
183,5920,1,16
183,5485,1,16
183,9821,1,16
183,1049,1,16
183,5066,1,16
183,3694,1,16
183,11220,1,16
183,3264,1,16
183,898,2,16
183,222,2,16
196,241,1,17
196,983,1,17
196,13071,1,17
196,2183,1,17
205,3753,1,18
205,269,1,18
205,108,1,18
205,12790,1,18
205,337,1,18
205,14189,1,18
205,4616,1,18
205,6256,2,18
208,14918,1,19
208,3584,1,19
208,6671,1,19
220,2003,1,20
220,269,1,20
236,275,1,21
238,545,1,22
238,5453,6,22
238,15750,3,22
238,555,2,22
238,2140,6,22
238,3585,1,22
238,483,9,22
238,2956,1,22
242,294,1,23
245,297,1,24
246,5111,1,25
246,4984,1,25
246,207,1,25
246,3164,1,25
246,5990,1,25
246,2046,1,25
262,696,1,26
262,5053,1,26
262,502,1,26
262,3027,1,26
269,3095,1,27
269,13392,1,27
269,453,1,27
269,3857,2,27
269,4987,1,27
269,2144,1,27
269,4853,2,27
269,3074,1,27
269,13652,2,27
269,443,1,27
269,11233,3,27
269,627,1,27
274,140,1,28
274,5257,1,28
274,4238,1,28
284,0,1,29
299,2552,1,30
299,2895,1,30
300,9788,1,31
300,13093,1,31
300,9580,2,31
300,1729,2,31
300,4928,1,31
300,2716,1,31
300,9033,1,31
300,5686,3,31
300,7923,2,31
300,12880,1,31
300,786,1,31
300,492,2,31
300,3003,1,31
300,4535,1,31
300,2209,1,31
300,0,2,31
300,13391,1,31
300,489,1,31
300,7261,1,31
300,13124,1,31
300,5656,1,31
300,684,1,31
300,5269,1,31
300,8719,1,31
300,2861,1,31
300,13446,1,31
300,1925,1,31
300,5081,1,31
300,4926,1,31
308,965,1,32
308,4887,1,32
326,411,1,33
326,5394,1,33
338,7674,1,34
338,11410,1,34
338,424,1,34
343,7558,1,35
343,14862,1,35
343,10669,1,35
343,3420,1,35
343,3948,1,35
343,3925,1,35
343,6409,1,35
343,1416,1,35
343,2119,1,35
343,2,1,35
343,3284,1,35
343,1203,1,35
343,5458,1,35
343,4714,1,35
343,6158,1,35
343,8853,1,35
343,7256,1,35
346,7186,2,36
346,8795,2,36
346,14791,5,36
346,15017,2,36
346,4221,4,36
346,15008,1,36
346,14869,2,36
346,15010,2,36
346,13390,1,36
346,5090,1,36
346,13305,2,36
346,14868,1,36
346,1672,1,36
346,9042,1,36
346,13812,1,36
346,14499,1,36
346,6930,2,36
346,4316,2,36
364,204,2,37
364,242,2,37
366,7291,1,38
366,4653,1,38
366,2208,1,38
366,11247,2,38
370,9861,1,39
370,673,1,39
370,1122,1,39
370,10112,1,39
371,9093,2,40
371,964,5,40
371,3208,2,40
371,4063,3,40
371,8401,1,40
371,1519,12,40
371,1279,1,40
399,5878,1,41
399,11787,1,41
418,200,1,42
418,199,2,42
421,11274,1,43
421,1018,2,43
428,1624,1,44
428,8195,1,44
428,2233,1,44
428,10152,1,44
428,2011,1,44
428,13581,1,44
428,1489,1,44
438,6806,1,45
438,13573,1,45
442,792,1,46
442,5420,1,46
442,8612,1,46
442,13930,1,46
442,5406,1,46
442,200,2,46
442,1454,1,46
442,7943,2,46
442,2216,1,46
444,8770,1,47
444,818,1,47
444,8865,1,47
444,3256,1,47
444,8679,1,47
444,15334,1,47
444,15578,1,47
444,2003,1,47
444,15,2,47
444,14116,1,47
444,11260,1,47
444,11684,1,47
444,10212,1,47
444,6454,1,47
444,4898,1,47
444,11768,1,47
444,3153,1,47
444,116,3,47
444,8841,3,47
444,10878,1,47
444,5855,1,47
444,15284,1,47
444,14813,1,47
444,477,1,47
444,5434,2,47
444,3575,1,47
444,2423,1,47
444,1507,1,47
444,1566,1,47
457,2950,1,48
457,7021,2,48
457,2566,2,48
476,1086,1,49
476,3034,1,49
476,4580,1,49
476,1710,1,49
478,15728,1,50
478,8759,1,50
487,3476,1,51
487,6266,1,51
487,942,1,51
494,3117,1,52
494,6431,1,52
497,13435,1,53
497,14890,1,53
499,7070,1,54
499,641,1,54
517,7245,1,55
517,12375,1,55
517,1896,1,55
517,1254,1,55
517,415,1,55
517,3915,1,55
539,1608,1,56
546,5669,1,57
546,1420,1,57
555,1255,1,58
555,420,2,58
555,500,1,58
555,4980,6,58
555,5325,1,58
555,5383,1,58
555,10334,1,58
555,5675,1,58
555,8871,1,58
555,5032,1,58
555,9073,1,58
555,9949,1,58
555,14237,1,58
555,3209,1,58
555,160,1,58
555,3012,1,58
583,280,1,59
583,0,1,59
583,3794,1,59
583,10693,2,59
583,15316,1,59
583,12758,1,59
583,5154,1,59
583,2349,1,59
583,11464,1,59
583,749,1,59
583,9276,1,59
585,792,1,60
591,443,1,61
592,2778,1,62
592,3032,1,62
592,3104,1,62
592,555,1,62
592,10973,1,62
592,4481,1,62
592,3460,1,62
592,15076,2,62
592,15023,1,62
592,2025,1,62
592,287,1,62
592,1252,1,62
604,1429,1,63
604,6606,1,63
604,11330,1,63
604,1166,1,63
604,9529,1,63
604,1493,1,63
621,2628,1,64
621,7023,1,64
621,11883,1,64
621,8194,1,64
621,466,1,64
621,2950,2,64
621,6264,1,64
621,3834,1,64
621,12973,1,64
621,11793,1,64
621,3814,1,64
621,15432,1,64
621,9414,1,64
637,785,1,65
637,5853,2,65
637,4710,1,65
637,9062,1,65
637,10645,1,65
639,6472,1,66
639,5398,1,66
645,3858,1,67
645,11526,1,67
645,3334,1,67
645,15204,1,67
645,917,1,67
645,5415,1,67
645,6828,1,67
645,4110,2,67
645,4637,1,67
645,9084,1,67
645,13078,1,67
645,11743,1,67
645,15366,1,67
645,8599,1,67
645,1099,2,67
645,1212,1,67
645,1686,1,67
645,609,1,67
682,409,1,68
682,3653,1,68
682,2232,1,68
682,4138,1,68
682,3946,1,68
682,2566,1,68
682,4369,1,68
682,4752,1,68
682,9463,1,68
682,1144,3,68
683,713,1,69
685,8710,1,70
685,1663,1,70
685,2382,1,70
701,4560,1,71
701,8842,1,71
701,9822,1,71
701,14934,1,71
701,8497,1,71
701,14904,1,71
707,7814,1,72
707,7517,1,72
707,2779,1,72
707,7882,3,72
719,515,1,73
723,4157,1,74
723,71,1,74
723,11593,1,74
723,11900,1,74
723,4907,1,74
723,14776,1,74
723,759,1,74
723,4427,1,74
729,1029,1,75
729,10798,1,75
729,8003,2,75
729,1968,1,75
729,4063,1,75
729,7330,1,75
729,527,1,75
729,13725,2,75
729,1366,1,75
756,6058,1,76
756,11217,1,76
756,9181,1,76
780,13270,2,77
780,5842,1,77
780,2086,1,77
780,14225,1,77
780,1133,1,77
780,6382,1,77
780,14202,2,77
780,9311,1,77
780,14283,1,77
780,74,1,77
780,13511,1,77
780,11921,3,77
780,7193,1,77
780,11922,1,77
780,14287,1,77
780,2441,1,77
780,13525,2,77
780,2629,1,77
780,13498,1,77
780,11933,1,77
780,10810,1,77
780,11424,1,77
780,9219,1,77
780,12752,1,77
780,4694,1,77
780,7924,1,77
780,14277,1,77
780,966,1,77
780,9618,1,77
780,3378,1,77
780,2358,1,77
780,5783,2,77
780,4475,1,77
780,903,1,77
780,13526,1,77
780,8044,1,77
780,1738,1,77
780,14253,1,77
780,10452,1,77
780,3355,1,77
780,7885,1,77
780,4044,1,77
781,10757,1,78
781,9762,1,78
785,15169,1,79
785,15448,1,79
785,13068,1,79
785,15107,1,79
785,709,1,79
785,14568,1,79
785,1712,1,79
785,578,1,79
785,1239,1,79
785,15397,1,79
785,14362,2,79
785,15149,1,79
785,11925,1,79
785,15035,1,79
785,298,1,79
785,13498,1,79
785,15051,1,79
785,15168,1,79
794,8786,1,80
794,5448,1,80
794,44,1,80
795,281,1,81
804,7395,1,82
804,3320,1,82
804,1122,1,82
804,5051,1,82
804,1357,1,82
804,5403,1,82
816,840,1,83
816,195,1,83
816,7849,1,83
816,3153,1,83
818,14843,1,84
818,13291,1,84
818,15631,2,84
818,9688,1,84
818,13296,1,84
818,14534,1,84
818,1733,1,84
818,9547,1,84
818,1231,1,84
818,5529,1,84
818,3153,1,84
818,3699,4,84
818,2093,2,84
818,1031,1,84
818,14777,1,84
818,3900,1,84
818,4775,2,84
818,2974,2,84
818,2259,1,84
822,11146,1,85
822,7007,1,85
832,4037,1,86
832,4096,2,86
832,10579,1,86
832,7785,1,86
832,8541,1,86
832,3149,1,86
832,4226,1,86
832,1353,1,86
832,623,1,86
832,76,1,86
832,1910,1,86
832,11934,1,86
832,9274,1,86
835,14711,1,87
835,14934,1,87
835,6625,1,87
835,1905,1,87
835,787,1,87
835,10966,1,87
835,652,1,87
851,10199,1,88
851,6005,1,88
870,9697,1,89
870,129,1,89
876,7237,1,90
876,11338,1,90
876,507,1,90
876,4802,1,90
876,9587,1,90
876,1133,1,90
876,586,1,90
876,551,3,90
876,40,1,90
876,4693,1,90
876,7951,1,90
876,273,1,90
876,171,1,90
876,6625,1,90
894,9788,1,91
894,5275,1,91
895,15497,1,92
895,974,1,92
895,13096,1,92
895,14509,1,92
895,11138,1,92
895,3090,1,92
895,8669,1,92
895,4563,2,92
895,8617,1,92
898,4866,1,93
898,5218,1,93
898,7592,1,93
898,1575,1,93
908,1532,1,94
908,11552,1,94
912,4689,1,95
912,9641,1,95
912,689,1,95
912,3256,1,95
912,15502,1,95
912,5275,1,95
912,2484,1,95
912,664,1,95
912,5818,1,95
912,5345,1,95
930,5415,1,96
930,6116,1,96
931,13469,1,97
931,8821,1,97
931,9,1,97
931,2727,1,97
931,9817,1,97
931,4618,1,97
939,13939,1,98
939,14801,1,98
947,950,1,99
947,3632,1,99
947,4276,1,99
947,242,1,99
947,2135,1,99
947,8884,1,99
948,4730,1,100
948,7157,1,100
948,1910,1,100
948,6810,1,100
948,15618,1,100
948,13975,1,100
948,11928,2,100
948,2000,1,100
948,4874,1,100
948,7544,1,100
948,7066,3,100
948,5461,1,100
948,2334,1,100
948,785,1,100
948,3186,1,100
948,10268,2,100
948,11930,1,100
948,4703,1,100
948,501,1,100
948,12809,1,100
948,380,1,100
948,6271,1,100
948,0,1,100
948,14937,1,100
948,12024,1,100
948,3783,1,100
948,2041,1,100
948,2706,2,100
948,13880,1,100
948,13500,3,100
948,4757,2,100
951,9512,1,101
951,9499,1,101
951,4261,2,101
951,1199,1,101
951,12373,1,101
951,8732,2,101
951,8268,2,101
951,1846,1,101
951,10439,1,101
951,2091,1,101
951,5924,1,101
951,1223,1,101
951,6306,2,101
951,6727,1,101
955,5253,1,102
955,9246,1,102
956,492,1,103
965,1243,1,104
987,3212,1,105
995,9661,1,106
995,2602,1,106
995,9694,1,106
995,2632,1,106
995,75,1,106
995,12122,1,106
1027,10723,1,107
1027,1285,1,107
1027,2717,1,107
1027,7273,1,107
1035,2423,1,108
1035,8864,1,108
1040,4069,1,109
1040,7484,1,109
1056,5372,1,110
1056,153,1,110
1056,1974,1,110
1056,12895,1,110
1074,206,1,111
1074,990,1,111
1074,13144,3,111
1074,7489,1,111
1074,8427,1,111
1074,1468,1,111
1074,2427,2,111
1074,871,2,111
1074,5222,1,111
1074,759,2,111
1081,516,1,112
1081,3442,1,112
1081,12779,1,112
1081,13095,1,112
1098,1953,1,113
1098,12076,1,113
1098,8300,1,113
1098,4740,1,113
1098,3078,1,113
1104,4471,1,114
1104,1940,1,114
1104,1041,1,114
1104,403,1,114
1104,1309,1,114
1104,491,1,114
1104,1784,2,114
1104,398,1,114
1132,14709,1,115
1132,1113,1,115
1143,873,1,116
1143,3186,1,116
1143,15498,1,116
1143,13500,1,116
1143,14487,1,116
1143,8886,1,116
1143,1814,1,116
1143,7777,1,116
1143,215,1,116
1149,7080,1,117
1149,11557,1,117
1149,5132,1,117
1149,7206,1,117
1149,3187,1,117
1156,228,1,118
1156,2251,1,118
1156,507,1,118
1156,3303,1,118
1156,1688,1,118
1179,4629,1,119
1201,1486,1,120
1201,253,1,120
1201,792,1,120
1201,1929,1,120
1206,5568,1,121
1206,1269,1,121
1206,532,1,121
1206,8588,3,121
1206,4516,1,121
1206,4642,1,121
1207,2779,1,122
1214,12188,1,123
1214,5000,1,123
1214,4981,1,123
1214,245,2,123
1214,1793,1,123
1214,12443,1,123
1214,2147,1,123
1214,12561,1,123
1214,2176,2,123
1214,5034,1,123
1214,8753,1,123
1214,4427,1,123
1216,1166,1,124
1216,6583,1,124
1216,433,1,124
1216,397,1,124
1219,12055,1,125
1219,5635,1,125
1219,6236,1,125
1222,4756,1,126
1222,2830,1,126
1225,9500,1,127
1226,4805,1,128
1226,15743,1,128
1226,14082,1,128
1226,10235,2,128
1226,1018,1,128
1226,12931,1,128
1226,12429,1,128
1226,2834,1,128
1232,14322,2,129
1232,5080,1,129
1238,5962,1,130
1238,1624,1,130
1238,5407,1,130
1238,7382,1,130
1238,3554,1,130
1238,11726,1,130
1238,2940,1,130
1238,8868,1,130
1251,2075,1,131
1251,520,1,131
1251,6816,1,131
1251,5057,1,131
1254,14992,1,132
1254,2779,1,132
1254,6040,1,132
1254,10805,1,132
1261,2883,2,133
1261,13011,1,133
1261,2838,1,133
1261,8461,1,133
1261,1148,1,133
1280,12229,1,134
1280,300,1,134
1280,1711,1,134
1280,10639,1,134
1280,5989,1,134
1280,2753,1,134
1286,228,1,135
1286,5928,1,135
1286,342,2,135
1286,2463,1,135
1286,4547,1,135
1286,13565,1,135
