user_id,new_track_id,play_count,new_user_id
0,0,1,0
0,3,1,0
0,18,1,0
0,71,1,0
0,433,1,0
0,473,1,0
0,749,1,0
0,786,1,0
0,792,1,0
0,829,2,0
0,842,1,0
0,1098,1,0
0,1122,2,0
0,1166,1,0
0,1434,1,0
0,1579,2,0
0,1877,1,0
0,2062,1,0
0,2331,1,0
0,2910,1,0
0,3399,1,0
0,3506,1,0
0,3509,1,0
0,3542,2,0
0,3747,1,0
0,3845,1,0
0,4261,1,0
0,4316,1,0
0,4572,1,0
0,4776,1,0
0,5485,1,0
0,6268,1,0
0,6759,1,0
0,6849,1,0
0,6893,1,0
0,6971,1,0
0,7186,1,0
0,7213,1,0
0,7227,1,0
0,7262,1,0
0,8196,1,0
0,8680,1,0
0,8695,1,0
0,9311,1,0
0,9487,1,0
0,10309,1,0
0,10578,2,0
0,10603,1,0
0,10819,1,0
0,11031,1,0
0,11931,1,0
0,12264,1,0
0,12724,1,0
0,13416,2,0
0,14128,1,0
0,14201,1,0
0,14281,1,0
0,14610,1,0
0,14677,1,0
0,14720,2,0
0,14841,1,0
0,14850,1,0
0,14918,1,0
0,15117,1,0
3,3,1,1
3,4,1,1
3,16,1,1
3,403,1,1
3,779,1,1
3,1268,1,1
3,1275,2,1
3,1376,1,1
3,1644,1,1
3,1702,1,1
3,1975,1,1
3,2427,1,1
3,4410,1,1
3,4572,1,1
3,5656,1,1
3,8351,1,1
3,8511,1,1
3,8750,1,1
3,9620,1,1
3,9920,1,1
3,13525,1,1
3,15583,1,1
9,10,1,2
9,31,1,2
9,189,1,2
9,387,1,2
9,660,1,2
9,761,1,2
9,1043,1,2
9,1049,3,2
9,1122,1,2
9,1212,1,2
9,1354,1,2
9,1578,1,2
9,1754,1,2
9,1821,1,2
9,2522,2,2
9,2670,1,2
9,2821,1,2
9,3120,1,2
9,3135,1,2
9,3367,1,2
9,3382,1,2
9,3532,1,2
9,4104,1,2
9,4132,2,2
9,4730,1,2
9,4754,1,2
9,5227,1,2
9,5529,1,2
9,5707,1,2
9,6328,1,2
9,6375,1,2
9,6499,1,2
9,6543,1,2
9,6593,1,2
9,6947,1,2
9,7164,1,2
9,7356,1,2
9,7636,1,2
9,7674,1,2
9,7769,1,2
9,8009,1,2
9,8103,1,2
9,8275,1,2
9,8711,1,2
9,9318,1,2
9,9848,2,2
9,9963,1,2
9,10378,1,2
9,10620,1,2
9,10706,1,2
9,11021,1,2
9,11397,1,2
9,11415,1,2
9,12138,1,2
9,14219,1,2
9,14410,1,2
9,14871,1,2
9,15188,1,2
9,15190,1,2
9,15303,1,2
9,15580,1,2
9,15582,2,2
9,15615,1,2
21,19,1,3
21,26,1,3
21,75,1,3
21,505,1,3
21,576,1,3
21,930,1,3
21,1037,1,3
21,1275,1,3
21,1301,1,3
21,1901,1,3
21,2632,1,3
21,3421,1,3
21,3620,1,3
21,4157,1,3
21,4631,1,3
21,4694,1,3
21,5534,1,3
21,5851,1,3
21,5998,1,3
21,6589,1,3
21,6610,1,3
21,6887,1,3
21,7210,2,3
21,7894,1,3
21,11003,1,3
21,11122,1,3
21,11343,1,3
21,13015,1,3
30,34,1,4
30,1268,1,4
30,1432,1,4
30,2629,1,4
30,3649,1,4
30,6284,1,4
30,7855,1,4
30,8559,1,4
30,9441,1,4
30,10107,1,4
30,15231,1,4
30,15234,1,4
30,15540,1,4
31,26,1,5
31,35,1,5
31,253,1,5
31,854,1,5
31,2125,1,5
31,11087,1,5
45,12,2,6
45,51,1,6
45,223,1,6
45,360,1,6
45,519,1,6
45,687,1,6
45,870,1,6
45,913,1,6
45,1001,1,6
45,2582,1,6
45,2917,1,6
45,3374,1,6
45,3450,1,6
45,4140,1,6
45,4607,1,6
45,4815,1,6
45,4881,1,6
45,5825,1,6
45,6318,1,6
45,7077,1,6
45,7148,1,6
45,8686,1,6
45,10559,1,6
45,10827,1,6
58,62,1,7
58,64,1,7
58,116,2,7
58,297,1,7
58,503,1,7
58,745,1,7
58,842,2,7
58,1166,2,7
58,1351,1,7
58,1570,1,7
58,1619,2,7
58,1984,1,7
58,2125,2,7
58,2208,1,7
58,2251,1,7
58,2303,1,7
58,2337,1,7
58,2669,1,7
58,2753,1,7
58,2872,1,7
58,3399,1,7
58,3411,1,7
58,3653,1,7
58,3655,1,7
58,3872,1,7
58,4193,1,7
58,4273,1,7
58,4656,1,7
58,4759,1,7
58,5032,1,7
58,5459,1,7
58,5970,1,7
58,6007,1,7
58,6016,2,7
58,6287,1,7
58,6831,1,7
58,7074,1,7
58,7112,1,7
58,7191,1,7
58,7521,1,7
58,7742,1,7
58,7931,1,7
58,8725,2,7
58,9967,2,7
58,9972,1,7
58,10397,1,7
58,10796,1,7
58,11748,1,7
58,14732,1,7
58,15733,1,7
70,26,1,8
70,30,1,8
70,77,2,8
70,168,1,8
70,174,2,8
70,197,1,8
70,228,4,8
70,248,1,8
70,278,1,8
70,289,1,8
70,291,1,8
70,300,1,8
70,362,1,8
70,507,1,8
70,588,1,8
70,610,1,8
70,713,1,8
70,821,1,8
70,1033,1,8
70,1099,1,8
70,1106,1,8
70,1218,1,8
70,1252,2,8
70,1275,1,8
70,1290,1,8
70,1291,1,8
70,1391,3,8
70,1554,1,8
70,1586,3,8
70,1753,1,8
70,1812,1,8
70,1822,1,8
70,1910,1,8
70,2012,1,8
70,2189,1,8
70,2396,1,8
70,2522,2,8
70,2524,1,8
70,2629,1,8
70,2738,1,8
70,2777,1,8
70,2856,1,8
70,2894,1,8
70,2977,1,8
70,3500,1,8
70,3811,2,8
70,3903,1,8
70,3904,1,8
70,4054,1,8
70,4177,1,8
70,4402,1,8
70,4457,1,8
70,4703,1,8
70,4892,1,8
70,5099,1,8
70,5188,1,8
70,5408,2,8
70,5422,1,8
70,5425,1,8
70,5450,1,8
70,5463,1,8
70,5926,1,8
70,5944,2,8
70,6010,1,8
70,6071,1,8
70,6099,1,8
70,6396,1,8
70,6803,1,8
70,6977,1,8
70,7118,1,8
70,7186,2,8
70,7229,4,8
70,7308,1,8
70,7409,1,8
70,7450,1,8
70,7770,1,8
70,7858,1,8
70,7894,1,8
70,7915,1,8
70,8012,1,8
70,8236,2,8
70,8299,1,8
70,8525,2,8
70,8795,1,8
70,8832,1,8
70,8914,1,8
70,9267,1,8
70,9324,1,8
70,9696,4,8
70,9898,1,8
70,9916,1,8
70,10136,1,8
70,10256,1,8
70,10293,4,8
70,10306,1,8
70,10580,1,8
70,10708,1,8
70,10789,1,8
70,11052,1,8
70,11138,1,8
70,11183,1,8
70,11192,1,8
70,11292,2,8
70,11319,1,8
70,11439,1,8
70,11818,1,8
70,11938,1,8
70,12069,1,8
70,12377,1,8
70,12391,1,8
70,12884,1,8
70,13011,1,8
70,13018,1,8
70,13051,1,8
70,13291,1,8
70,13457,1,8
70,13485,1,8
70,13506,1,8
70,13519,1,8
70,13599,1,8
70,13649,1,8
70,13787,1,8
70,13789,1,8
70,13790,1,8
70,13883,1,8
70,13899,1,8
70,13950,1,8
70,13977,2,8
70,13979,2,8
70,13981,1,8
70,13982,3,8
70,13989,2,8
70,14018,1,8
70,14116,1,8
70,14118,1,8
70,14119,1,8
70,14120,1,8
70,14183,1,8
70,14193,1,8
70,14211,1,8
70,14260,1,8
70,14302,1,8
70,14344,1,8
70,14351,1,8
70,14359,1,8
70,14376,1,8
70,14423,2,8
70,14436,1,8
70,14457,1,8
70,14464,1,8
70,14477,1,8
70,14481,1,8
70,14483,1,8
70,14501,1,8
70,14511,2,8
70,14575,1,8
70,14661,1,8
70,14729,2,8
70,14769,2,8
70,14770,1,8
70,14782,3,8
70,14788,2,8
70,14798,1,8
70,14840,1,8
70,14868,1,8
70,14869,1,8
70,14983,1,8
70,14988,1,8
70,15008,1,8
70,15010,2,8
70,15012,1,8
70,15020,1,8
70,15037,1,8
70,15051,1,8
70,15079,4,8
70,15142,1,8
70,15182,2,8
70,15185,3,8
70,15213,1,8
70,15222,1,8
70,15255,1,8
70,15258,1,8
70,15266,3,8
70,15284,1,8
70,15316,1,8
70,15326,4,8
70,15327,2,8
70,15334,1,8
70,15337,1,8
70,15364,1,8
70,15379,1,8
70,15383,6,8
70,15414,1,8
70,15443,1,8
70,15621,1,8
70,15628,1,8
70,15631,1,8
70,15639,1,8
70,15641,1,8
70,15647,1,8
70,15679,2,8
70,15701,1,8
101,117,1,9
101,121,1,9
101,123,1,9
101,127,2,9
101,132,1,9
101,135,1,9
101,139,2,9
101,142,1,9
101,172,1,9
101,253,1,9
101,298,1,9
101,382,1,9
101,505,1,9
101,526,1,9
101,569,1,9
101,878,1,9
101,899,1,9
101,930,1,9
101,950,1,9
101,1344,2,9
101,2830,1,9
101,2876,1,9
101,3162,1,9
101,3525,1,9
101,3794,1,9
101,3891,1,9
101,4215,1,9
101,4261,1,9
101,4585,1,9
101,4881,1,9
101,5338,1,9
101,5417,1,9
101,5553,1,9
101,5736,1,9
101,5828,1,9
101,5980,1,9
101,6384,1,9
101,8149,1,9
101,8322,1,9
101,8457,1,9
101,8770,1,9
101,8795,1,9
101,8956,1,9
101,9030,1,9
101,9618,1,9
101,9694,1,9
101,10879,1,9
101,11138,1,9
101,11502,1,9
101,11562,1,9
101,11926,1,9
101,12108,1,9
101,12204,2,9
101,12592,1,9
101,12995,1,9
101,14147,1,9
101,14402,1,9
111,130,2,10
111,1495,1,10
111,2423,1,10
111,4431,1,10
111,5689,1,10
111,6948,1,10
111,7203,1,10
111,7273,1,10
111,8857,1,10
111,13535,1,10
111,13785,1,10
111,14624,1,10
117,46,1,11
117,144,1,11
117,273,1,11
117,406,1,11
117,448,1,11
117,816,1,11
117,1355,1,11
117,1605,1,11
117,1782,1,11
117,2313,1,11
117,2750,1,11
117,4832,1,11
117,7677,1,11
117,8029,1,11
117,8828,1,11
117,9080,1,11
117,9972,1,11
117,10898,1,11
117,11053,1,11
117,11497,1,11
117,11500,2,11
117,11880,1,11
117,13688,1,11
117,14652,1,11
118,145,1,12
118,200,1,12
118,365,1,12
118,1743,1,12
118,2431,1,12
118,3932,1,12
119,146,1,13
119,510,1,13
119,1238,1,13
119,2163,1,13
119,3058,1,13
119,5709,1,13
119,6033,1,13
119,6398,2,13
119,10468,1,13
119,12348,1,13
123,4,1,14
123,19,1,14
123,26,1,14
123,58,1,14
123,85,1,14
123,150,1,14
123,251,1,14
123,401,1,14
123,403,1,14
123,454,3,14
123,556,1,14
123,561,1,14
123,571,1,14
123,576,1,14
123,637,1,14
123,656,1,14
123,751,2,14
123,862,1,14
123,898,1,14
123,899,1,14
123,1099,1,14
123,1126,1,14
123,1268,1,14
123,1287,2,14
123,1297,1,14
123,1300,2,14
123,1401,1,14
123,1514,1,14
123,1522,1,14
123,1603,1,14
123,1644,3,14
123,1679,2,14
123,1704,2,14
123,1881,1,14
123,1919,1,14
123,1941,1,14
123,2000,1,14
123,2093,2,14
123,2220,1,14
123,2311,1,14
123,2365,1,14
123,2511,1,14
123,2574,1,14
123,2601,1,14
123,2629,1,14
123,2665,2,14
123,2754,1,14
123,2796,1,14
123,2822,2,14
123,2892,1,14
123,2936,1,14
123,2943,1,14
123,2962,1,14
123,3123,2,14
123,3199,1,14
123,3245,1,14
123,3274,1,14
123,3315,1,14
123,3758,1,14
123,3809,1,14
123,3835,1,14
123,3949,1,14
123,3961,1,14
123,4084,1,14
123,4177,1,14
123,4213,1,14
123,4249,2,14
123,4265,3,14
123,4315,2,14
123,4426,1,14
123,4452,1,14
123,4457,1,14
123,4525,1,14
123,4592,1,14
123,4843,3,14
123,5010,1,14
123,5070,1,14
123,5079,1,14
123,5158,2,14
123,5291,1,14
123,5366,1,14
123,5386,1,14
123,5449,1,14
123,5481,1,14
123,5548,2,14
123,5573,1,14
123,5776,1,14
123,5956,2,14
123,6070,1,14
123,6391,1,14
123,6563,1,14
123,6589,1,14
123,6777,1,14
123,6873,1,14
123,6898,1,14
123,6937,1,14
123,7044,1,14
123,7267,1,14
123,7352,1,14
123,7356,1,14
123,7395,3,14
123,7398,1,14
123,7461,1,14
123,7575,1,14
123,7581,1,14
123,7591,1,14
123,7777,2,14
123,8163,1,14
123,8299,1,14
123,8513,1,14
123,8808,1,14
123,8885,1,14
123,8915,2,14
123,8956,2,14
123,9017,1,14
123,9047,1,14
123,9064,2,14
123,9109,1,14
123,9346,1,14
123,9676,1,14
123,9720,1,14
123,9758,1,14
123,9788,1,14
123,10246,1,14
123,10293,1,14
123,10645,1,14
123,10894,1,14
123,11190,2,14
123,11736,1,14
123,11855,1,14
123,12067,1,14
123,12481,1,14
123,12686,1,14
123,12861,2,14
123,13209,1,14
123,13373,1,14
123,13979,1,14
123,13982,1,14
123,14089,1,14
123,14292,1,14
123,14432,1,14
123,15350,1,14
141,74,1,15
141,973,1,15
141,2669,1,15
141,4088,1,15
141,5941,1,15
141,6328,2,15
141,9311,1,15
141,11119,1,15
146,178,1,16
146,194,2,16
146,358,1,16
146,481,1,16
146,527,1,16
146,672,1,16
146,983,1,16
146,1375,1,16
146,1522,2,16
146,1703,1,16
146,1910,1,16
146,2454,1,16
146,2733,1,16
146,2811,1,16
146,3756,1,16
146,4022,1,16
146,4662,1,16
146,5570,1,16
146,5598,1,16
146,5840,1,16
146,7488,1,16
146,7528,1,16
146,7669,1,16
146,9209,1,16
146,9696,3,16
146,9755,2,16
146,9858,2,16
146,10470,2,16
146,11684,1,16
146,11706,1,16
146,11840,2,16
159,191,1,17
159,238,1,17
159,1233,1,17
159,5893,1,17
159,11508,1,17
159,12787,1,17
174,24,1,18
174,176,1,18
174,191,4,18
174,209,2,18
174,211,3,18
174,213,2,18
174,243,1,18
174,275,1,18
174,516,1,18
174,522,1,18
174,586,2,18
174,668,1,18
