user_id,new_track_id,play_count,new_user_id
35,39,1,0
35,410,1,0
35,1662,1,0
35,8128,1,0
38,3,1,1
38,26,1,1
38,43,1,1
38,1606,1,1
38,4012,1,1
38,4272,1,1
38,5362,1,1
38,8273,1,1
38,8847,1,1
38,9311,1,1
38,9345,1,1
38,9692,1,1
38,9693,1,1
38,9694,1,1
38,9695,1,1
38,9697,1,1
38,9754,1,1
38,9756,1,1
38,9797,1,1
38,10135,1,1
38,10986,1,1
38,13484,1,1
41,46,1,2
41,235,2,2
41,611,2,2
41,853,1,2
41,858,3,2
41,1085,1,2
41,1459,5,2
41,1805,1,2
41,2348,1,2
41,4291,1,2
41,4333,1,2
41,4676,1,2
41,4896,1,2
41,5714,1,2
41,5902,2,2
41,6742,1,2
41,7610,1,2
41,8087,1,2
41,8233,4,2
41,9164,1,2
41,10640,1,2
41,11070,2,2
55,61,1,3
55,84,1,3
55,89,1,3
55,271,1,3
55,278,1,3
55,538,1,3
55,541,1,3
55,655,1,3
55,1063,1,3
55,1896,1,3
55,2061,1,3
55,2440,1,3
55,2679,1,3
55,2883,1,3
55,3957,1,3
55,4080,1,3
55,4675,1,3
55,4976,1,3
55,5371,1,3
55,6549,1,3
55,7132,1,3
55,9893,1,3
55,10768,1,3
55,11679,1,3
55,11740,1,3
55,11961,1,3
55,13384,1,3
55,15384,1,3
55,15679,1,3
67,73,1,4
67,7392,1,4
67,8828,1,4
67,10235,1,4
69,71,1,5
69,76,1,5
69,184,1,5
69,253,1,5
69,302,1,5
69,569,2,5
69,1197,1,5
69,1212,2,5
69,1748,3,5
69,1863,1,5
69,2048,1,5
69,2125,3,5
69,2542,1,5
69,2701,1,5
69,3211,1,5
69,3274,2,5
69,4088,1,5
69,4221,1,5
69,4475,1,5
69,4512,1,5
69,4653,1,5
69,4703,1,5
69,5165,1,5
69,6351,1,5
69,6648,1,5
69,6841,1,5
69,6990,1,5
69,7152,1,5
69,7180,2,5
69,7181,1,5
69,7192,1,5
69,7205,1,5
69,7207,1,5
69,7251,1,5
69,7261,1,5
69,8876,1,5
69,8954,1,5
69,9339,1,5
69,9702,1,5
69,9879,1,5
69,9944,1,5
69,9987,1,5
69,10190,1,5
69,10581,1,5
69,10695,1,5
69,10801,1,5
69,10949,1,5
69,11324,2,5
69,12129,1,5
69,12135,1,5
69,12798,1,5
69,13320,1,5
69,13463,2,5
69,13664,1,5
69,13881,1,5
69,13914,2,5
69,13955,2,5
69,14206,1,5
69,14277,1,5
69,14363,1,5
69,14384,1,5
69,14424,1,5
69,14444,2,5
69,14676,1,5
69,14745,1,5
69,14858,1,5
69,14927,1,5
69,14937,1,5
69,14941,1,5
69,15064,1,5
69,15097,1,5
69,15109,1,5
69,15115,1,5
69,15117,1,5
69,15155,1,5
69,15170,1,5
69,15249,1,5
69,15270,1,5
69,15278,2,5
69,15292,1,5
69,15338,1,5
72,80,2,6
72,81,1,6
72,85,1,6
72,9827,2,6
96,3,1,7
96,4,1,7
96,104,1,7
96,112,1,7
96,116,1,7
96,409,1,7
96,571,1,7
96,1141,3,7
96,1261,1,7
96,1294,1,7
96,1300,1,7
96,1353,1,7
96,1774,1,7
96,1945,3,7
96,2120,1,7
96,2237,1,7
96,2255,1,7
96,2464,2,7
96,2695,2,7
96,2735,1,7
96,2777,1,7
96,2790,1,7
96,3286,1,7
96,3502,3,7
96,3512,1,7
96,3807,2,7
96,3834,1,7
96,3973,2,7
96,4240,2,7
96,4261,1,7
96,4452,1,7
96,4493,1,7
96,4579,1,7
96,4703,2,7
96,4779,1,7
96,4864,1,7
96,4935,1,7
96,4998,1,7
96,4999,1,7
96,5019,1,7
96,5101,1,7
96,5144,1,7
96,5196,1,7
96,5280,2,7
96,5358,1,7
96,5417,1,7
96,5463,1,7
96,5572,1,7
96,5575,1,7
96,5685,1,7
96,5814,1,7
96,5939,1,7
96,5966,1,7
96,6361,2,7
96,6828,1,7
96,6844,1,7
96,7037,1,7
96,7124,1,7
96,7157,1,7
96,7192,1,7
96,7207,1,7
96,7210,2,7
96,7265,1,7
96,7267,1,7
96,7381,1,7
96,7460,1,7
96,7540,1,7
96,7595,1,7
96,7641,1,7
96,7698,1,7
96,7926,1,7
96,7991,1,7
96,8011,1,7
96,8113,1,7
96,8163,1,7
96,8229,1,7
96,8393,1,7
96,8414,1,7
96,8770,1,7
96,8934,1,7
96,9144,1,7
96,9340,1,7
96,9496,1,7
96,9570,1,7
96,10054,1,7
96,10107,1,7
96,10399,1,7
96,10745,1,7
96,11608,1,7
96,11665,1,7
96,12747,1,7
96,12852,1,7
96,12919,1,7
96,12995,2,7
96,13015,1,7
96,13449,1,7
96,13452,1,7
96,13519,2,7
96,13693,1,7
96,13946,1,7
96,13978,1,7
96,14158,1,7
96,14422,1,7
96,14432,1,7
96,14537,1,7
96,15155,1,7
96,15298,1,7
96,15300,1,7
96,15396,1,7
96,15445,1,7
